game_id,game_day,game_status,home_team,away_team,home_score,away_score,home_record,away_record,home_rank,away_rank,home_point_spread,is_neutral,season,date,game_url
401262445,2020-12-06,Final,Drexel,Coppin State,69,54,,,,,,0,2020-21,,
401264451,2020-12-06,Final,Ohio,Cleveland State,101,46,,,,,,0,2020-21,,
401259561,2020-12-06,Final,Texas Tech,Grambling State,81,40,,,,,,0,2020-21,,
401257443,2020-12-06,Final,UCLA,California,76,56,,,,,,0,2020-21,,
401259855,2020-12-06,Final,Georgetown,West Virginia,71,80,,,,,,0,2020-21,,
401253117,2020-12-06,Final,Bowling Green,Buffalo,86,78,,,,,,0,2020-21,,
401264436,2020-12-06,Final,Denver,UC Riverside,63,83,,,,,,0,2020-21,,
401257615,2020-12-06,Final,Texas A&M,UT Rio Grande Valley,81,68,,,,,,0,2020-21,,
401261568,2020-12-06,Final,Michigan,UCF,80,58,,,,,,0,2020-21,,
401258863,2020-12-06,Final,Wichita State,Missouri,62,72,,,,,,0,2020-21,,
401253830,2020-12-06,Final,Texas Christian,Oklahoma,78,82,,,,,,0,2020-21,,
401266740,2020-12-06,Final,San Diego State,Pepperdine,65,60,,,,,,0,2020-21,,
401266550,2020-12-06,Final,Quinnipiac,New Hampshire,64,58,,,,,,0,2020-21,,
401262420,2020-12-06,Final,Florida,Stetson,86,40,,,,,,0,2020-21,,
401259579,2020-12-06,Final,Long Beach State,Seattle,80,75,,,,,,0,2020-21,,
401259857,2020-12-06,Final,Texas,Villanova,64,68,,,,,,0,2020-21,,
401262277,2020-12-06,Final,Penn State,Seton Hall,92,98,,,,,,0,2020-21,,
401254699,2020-12-06,Final,UAB,Troy,77,55,,,,,,0,2020-21,,
401266949,2020-12-06,Final,Notre Dame,Detroit Mercy,78,70,,,,,,0,2020-21,,
401263447,2020-12-06,Final,Michigan State,Western Michigan,79,61,,,,,,0,2020-21,,
401266888,2020-12-06,Final,Army,La Salle,63,59,,,,,,0,2020-21,,
401260162,2020-12-06,Final,Oregon State,Wyoming,73,76,,,,,,0,2020-21,,
401257471,2020-12-06,Final,Howard,Bellarmine,63,84,,,,,,0,2020-21,,
401265321,2020-12-06,Final,Marist,Binghamton,64,60,,,,,,0,2020-21,,
401267814,2020-12-07,Final,Richmond,Wofford,77,72,,,,,,0,2020-21,,
401259041,2020-12-07,Final,East Carolina,UNC Wilmington,88,78,,,,,,0,2020-21,,
401258398,2020-12-07,Final,Eastern Kentucky,Morehead State,71,68,,,,,,0,2020-21,,
401262160,2020-12-07,Final,North Florida,Florida Atlantic,77,79,,,,,,0,2020-21,,
401266951,2020-12-07,Final,Arizona,Northern Arizona,96,53,,,,,,0,2020-21,,
401268073,2020-12-07,Final,Oregon,Eastern Washington,69,52,,,,,,0,2020-21,,
401254103,2020-12-07,Final,Middle Tennessee,Chattanooga,70,80,,,,,,0,2020-21,,
401258421,2020-12-07,Final,Southeast Missouri State,Lipscomb,82,77,,,,,,0,2020-21,,
401266616,2020-12-07,Final,Hartford,Fairfield,67,54,,,,,,0,2020-21,,
401266947,2020-12-07,Final,UC Santa Barbara,Loyola Marymount,69,58,,,,,,0,2020-21,,
401262859,2020-12-07,Final,Charlotte,South Carolina State,78,40,,,,,,0,2020-21,,
401262421,2020-12-08,Final,South Florida,Stetson,73,62,,,,,,0,2020-21,,
401264602,2020-12-08,Final,Saint Louis,Central Arkansas,88,65,,,,,,0,2020-21,,
401267730,2020-12-08,Final,Northern Illinois,Ball State,70,79,,,,,,0,2020-21,,
401267856,2020-12-08,Final,Dayton,Northern Kentucky,66,60,,,,,,0,2020-21,,
401262102,2020-12-08,Final,Georgia,Montana,63,50,,,,,,0,2020-21,,
401256094,2020-12-08,Final,Duke,Illinois,68,83,,,,,,0,2020-21,,
401267863,2020-12-08,Final,Tennessee,Colorado,56,47,,,,,,0,2020-21,,
401266783,2020-12-08,Final,St. John's,Rider,82,79,,,,,,0,2020-21,,
401264532,2020-12-08,Final,USC,UC Irvine,91,56,,,,,,0,2020-21,,
401259954,2020-12-08,Final,Murray State,Austin Peay,87,57,,,,,,0,2020-21,,
401261732,2020-12-08,Final,Oklahoma State,Oral Roberts,83,78,,,,,,0,2020-21,,
401262863,2020-12-08,Final,Seton Hall,Wagner,78,45,,,,,,0,2020-21,,
401264452,2020-12-08,Final,Detroit Mercy,Kent State,66,80,,,,,,0,2020-21,,
401254042,2020-12-08,Final,Kansas,Creighton,73,72,,,,,,0,2020-21,,
401256098,2020-12-08,Final,Miami (FL),Purdue,58,54,,,,,,0,2020-21,,
401259838,2020-12-08,Final,Georgetown,Coppin State,80,48,,,,,,0,2020-21,,
401264384,2020-12-08,Final,Jacksonville,Campbell,78,80,,,,,,0,2020-21,,
401256093,2020-12-08,Final,Minnesota,Boston College,85,80,,,,,,0,2020-21,,
401256096,2020-12-08,Final,Notre Dame,Ohio State,85,90,,,,,,0,2020-21,,
401259005,2020-12-08,Final,Belmont,Tennessee State,79,64,,,,,,0,2020-21,,
401256095,2020-12-08,Final,Iowa,North Carolina,93,80,,,,,,0,2020-21,,
401258869,2020-12-08,Final,Mississippi State,Jackson State,82,59,,,,,,0,2020-21,,
401259288,2020-12-08,Final,Utah,Idaho State,75,59,,,,,,0,2020-21,,
401256097,2020-12-08,Final,Virginia Tech,Penn State,55,75,,,,,,0,2020-21,,
401256099,2020-12-08,Final,Rutgers,Syracuse,79,69,,,,,,0,2020-21,,
401262502,2020-12-08,Final,Memphis,Mississippi Valley State,94,57,,,,,,0,2020-21,,
401256103,2020-12-09,Final,Clemson,Maryland,67,51,,,,,,0,2020-21,,
401258417,2020-12-09,Final,Lipscomb,Southeast Missouri State,80,74,,,,,,0,2020-21,,
401259034,2020-12-09,Final,Evansville,Eastern Illinois,68,65,,,,,,0,2020-21,,
401263078,2020-12-09,Final,Pepperdine,California,74,62,,,,,,0,2020-21,,
401264433,2020-12-09,Final,Campbell,New Orleans,79,70,,,,,,1,2020-21,,
401253911,2020-12-09,Final,Texas Christian,Providence,70,79,,,,,,0,2020-21,,
401254061,2020-12-09,Final,Xavier,Oklahoma,99,77,,,,,,0,2020-21,,
401262398,2020-12-09,Final,Washington State,Idaho,61,58,,,,,,0,2020-21,,
401268513,2020-12-09,Final,Michigan,Toledo,91,71,,,,,,0,2020-21,,
401268062,2020-12-09,Final,Oregon,Florida A&M,87,66,,,,,,0,2020-21,,
401258864,2020-12-09,Final,Missouri,Liberty,69,60,,,,,,0,2020-21,,
401261636,2020-12-09,Final,Brigham Young,Boise State,70,74,,,,,,0,2020-21,,
401266957,2020-12-09,Final,Cal Poly,Santa Clara,69,76,,,,,,0,2020-21,,
401268102,2020-12-09,Final,Arkansas,Southern,79,44,,,,,,0,2020-21,,
401260702,2020-12-09,Final,Richmond,Northern Iowa,78,68,,,,,,0,2020-21,,
401258897,2020-12-09,Final,Loyola Chicago,Chicago State,88,51,,,,,,0,2020-21,,
401260044,2020-12-09,Final,Hofstra,Stony Brook,72,67,,,,,,0,2020-21,,
401262108,2020-12-09,Final,UCLA,San Diego,83,56,,,,,,0,2020-21,,
401255053,2020-12-09,Final,Louisiana Tech,Southeastern Louisiana,78,69,,,,,,0,2020-21,,
401260962,2020-12-09,Final,Texas,Texas State,74,53,,,,,,0,2020-21,,
401259562,2020-12-09,Final,Texas Tech,Abilene Christian,51,44,,,,,,0,2020-21,,
401266894,2020-12-09,Final,Miami (OH),Western Illinois,67,57,,,,,,0,2020-21,,
401260163,2020-12-09,Final,Wyoming,Denver,83,61,,,,,,0,2020-21,,
401262081,2020-12-09,Final,Cincinnati,Furman,78,73,,,,,,0,2020-21,,
401261578,2020-12-09,Final,Tulane,Southern Miss,58,38,,,,,,0,2020-21,,
401254104,2020-12-09,Final,Bellarmine,Chattanooga,68,77,,,,,,0,2020-21,,
401256106,2020-12-09,Final,Northwestern,Pittsburgh,70,71,,,,,,0,2020-21,,
401259580,2020-12-09,Final,Washington,Seattle,73,41,,,,,,0,2020-21,,
401258891,2020-12-09,Final,Arkansas State,Arkansas-Pine Bluff,74,75,,,,,,0,2020-21,,
401256101,2020-12-09,Final,Florida State,Indiana,69,67,,,,,,0,2020-21,,
401268224,2020-12-09,Final,Baylor,Stephen F. Austin,83,52,,,,,,0,2020-21,,
401259042,2020-12-10,Final,East Carolina,North Florida,73,67,,,,,,0,2020-21,,
401268091,2020-12-10,Final,Coppin State,UNC Greensboro,86,80,,,,,,0,2020-21,,
401258903,2020-12-10,Final,North Alabama,Troy,57,62,,,,,,0,2020-21,,
401257377,2020-12-10,Final,Texas A&M-Corpus Christi,UT Rio Grande Valley,64,68,,,,,,0,2020-21,,
401263921,2020-12-10,Final,Oregon State,Portland,86,87,,,,,,0,2020-21,,
401261723,2020-12-10,Final,North Dakota State,South Dakota State,75,77,,,,,,1,2020-21,,
401264388,2020-12-10,Final,Jacksonville,New Orleans,77,70,,,,,,0,2020-21,,
401262674,2020-12-10,Final,Arizona State,San Diego State,68,80,,,,,,0,2020-21,,
401262166,2020-12-10,Final,Western Kentucky,Gardner-Webb,86,84,,,,,,0,2020-21,,
401261725,2020-12-11,Final,North Dakota State,South Dakota,74,67,,,,,,1,2020-21,,
401268239,2020-12-11,Final,Massachusetts,Northeastern,94,79,,,,,,0,2020-21,,
401263602,2020-12-11,Final,Creighton,Nebraska,98,74,,,,,,0,2020-21,,
401265149,2020-12-11,Final,Iowa,Iowa State,105,77,,,,,,0,2020-21,,
401268496,2020-12-11,Final,Fairfield,Iona,42,70,,,,,,0,2020-21,,
401268800,2020-12-11,Final,Delaware,George Washington,68,65,,,,,,0,2020-21,,
401254053,2020-12-11,Final,Kansas State,Milwaukee,76,75,,,,,,0,2020-21,,
401261841,2020-12-11,Final,Canisius,Marist,81,72,,,,,,0,2020-21,,
401254978,2020-12-11,Final,Georgetown,Villanova,63,76,,,,,,0,2020-21,,
401268678,2020-12-11,Final,West Virginia,North Texas,62,50,,,,,,0,2020-21,,
401259955,2020-12-11,Final,Southern Illinois,Murray State,70,66,,,,,,0,2020-21,,
401262474,2020-12-11,Final,Grand Canyon,Nevada,87,77,,,,,,0,2020-21,,
401255034,2020-12-11,Final,UCLA,Marquette,69,60,,,,,,0,2020-21,,
401262524,2020-12-11,Final,Davidson,Georgia Southern,77,45,,,,,,0,2020-21,,
401268223,2020-12-11,Final,Seton Hall,St. John's,77,68,,,,,,0,2020-21,,
401259883,2020-12-11,Final,Charlotte,Appalachian St,57,61,,,,,,0,2020-21,,
401261844,2020-12-11,Final,Manhattan,Rider,64,82,,,,,,0,2020-21,,
401261849,2020-12-12,Final,Manhattan,Rider,87,77,,,,,,0,2020-21,,
401257948,2020-12-12,Final,UNC Asheville,High Point,80,67,,,,,,0,2020-21,,
401257927,2020-12-12,Final,Alabama,Clemson,56,64,,,,,,1,2020-21,,
401257444,2020-12-12,Final,Washington,Oregon,71,74,,,,,,0,2020-21,,
401254086,2020-12-12,Final,Purdue,Indiana State,80,68,,,,,,0,2020-21,,
401259035,2020-12-12,Final,Eastern Illinois,Western Illinois,92,88,,,,,,0,2020-21,,
401257346,2020-12-12,Final,Arkansas,Central Arkansas,100,75,,,,,,0,2020-21,,
401261579,2020-12-12,Final,Tulane,Arkansas-Pine Bluff,67,56,,,,,,0,2020-21,,
401254701,2020-12-12,Final,East Tennessee State,UAB,61,65,,,,,,0,2020-21,,
401262374,2020-12-12,Final,Missouri,Illinois,81,78,,,,,,0,2020-21,,
401261650,2020-12-12,Final,Loyola Marymount,UC Santa Barbara,81,76,,,,,,0,2020-21,,
401259554,2020-12-12,Final,Miami (FL),Florida Gulf Coast,62,66,,,,,,0,2020-21,,
401253492,2020-12-12,Final,Georgia,Samford,79,75,,,,,,0,2020-21,,
401264522,2020-12-12,Final,Central Michigan,Valparaiso,84,79,,,,,,0,2020-21,,
401261846,2020-12-12,Final,Canisius,Marist,52,56,,,,,,0,2020-21,,
401258875,2020-12-12,Final,Tennessee,Cincinnati,65,56,,,,,,0,2020-21,,
401261662,2020-12-12,Final,Southern Miss,South Alabama,75,76,,,,,,0,2020-21,,
401252483,2020-12-12,Final,North Florida,Florida International,80,77,,,,,,0,2020-21,,
401255764,2020-12-12,Final,Denver,Utah Tech,70,73,,,,,,0,2020-21,,
401268993,2020-12-12,Final,Fairfield,Iona,67,52,,,,,,0,2020-21,,
401264460,2020-12-12,Final,Western Michigan,Detroit Mercy,57,67,,,,,,0,2020-21,,
401260033,2020-12-12,Final,Drexel,La Salle,48,58,,,,,,0,2020-21,,
401257378,2020-12-12,Final,Texas A&M-Corpus Christi,Texas Tech,57,77,,,,,,1,2020-21,,
401258870,2020-12-12,Final,Dayton,Mississippi State,85,82,,,,,,1,2020-21,,
401260357,2020-12-12,Final,Pittsburgh,Gardner-Webb,67,50,,,,,,0,2020-21,,
401260173,2020-12-12,Final,Boston College,Syracuse,63,101,,,,,,0,2020-21,,
401256760,2020-12-12,Final,Florida State,Florida,83,71,,,,,,0,2020-21,,
401259302,2020-12-12,Final,Virginia Commonwealth,Old Dominion,77,54,,,,,,0,2020-21,,
401260367,2020-12-12,Final,Lipscomb,Belmont,71,81,,,,,,0,2020-21,,
401253503,2020-12-12,Final,Louisiana,Louisiana Tech,61,56,,,,,,0,2020-21,,
401263119,2020-12-12,Final,Auburn,Memphis,74,71,,,,,,1,2020-21,,
401253912,2020-12-12,Final,Texas Christian,Texas A&M,73,55,,,,,,1,2020-21,,
401260045,2020-12-12,Final,Bryant,Stony Brook,81,72,,,,,,0,2020-21,,
401254062,2020-12-12,Final,Oklahoma,Florida A&M,85,54,,,,,,0,2020-21,,
401264455,2020-12-12,Final,Ball State,Illinois State,82,66,,,,,,0,2020-21,,
401254068,2020-12-12,Final,Wichita State,Oklahoma State,64,67,,,,,,0,2020-21,,
401258860,2020-12-12,Final,Kentucky,Notre Dame,63,64,,,,,,0,2020-21,,
401261638,2020-12-12,Final,Brigham Young,Utah,82,64,,,,,,0,2020-21,,
401262475,2020-12-13,Final,Grand Canyon,Arizona State,70,71,,,,,,0,2020-21,,
401268053,2020-12-13,Final,Ohio State,Cleveland State,67,61,,,,,,0,2020-21,,
401259024,2020-12-13,Final,Georgia Southern,Mercer,75,77,,,,,,0,2020-21,,
401263448,2020-12-13,Final,Michigan State,Oakland,109,91,,,,,,0,2020-21,,
401264493,2020-12-13,Final,Drake,Air Force,81,53,,,,,,0,2020-21,,
401259297,2020-12-13,Final,Marshall,Ohio,81,67,,,,,,0,2020-21,,
401269454,2020-12-13,Final,Rice,New Mexico,61,72,,,,,,0,2020-21,,
401262422,2020-12-13,Final,South Carolina State,Jacksonville,58,60,,,,,,0,2020-21,,
401265894,2020-12-13,Final,Bowling Green,Wright State,67,85,,,,,,0,2020-21,,
401262677,2020-12-13,Final,Iowa,Northern Illinois,106,53,,,,,,0,2020-21,,
401258408,2020-12-13,Final,Tennessee Tech,Jacksonville State,67,73,,,,,,0,2020-21,,
401263326,2020-12-13,Final,Michigan,Penn State,62,58,,,,,,0,2020-21,,
401262978,2020-12-13,Final,Washington State,Portland State,69,60,,,,,,0,2020-21,,
401262514,2020-12-13,Final,Kent State,Northern Kentucky,92,73,,,,,,0,2020-21,,
401267725,2020-12-13,Final,UIC,Loyola Chicago,66,77,,,,,,0,2020-21,,
401262383,2020-12-13,Final,Indiana,North Alabama,87,52,,,,,,0,2020-21,,
401254083,2020-12-13,Final,West Virginia,Richmond,87,71,,,,,,0,2020-21,,
401264662,2020-12-13,Final,Northeastern,Massachusetts,78,75,,,,,,0,2020-21,,
401264453,2020-12-13,Final,Western Michigan,Milwaukee,63,71,,,,,,0,2020-21,,
401268587,2020-12-13,Final,Georgetown,St. John's,97,94,,,,,,0,2020-21,,
401268994,2020-12-13,Final,UNC Asheville,High Point,90,84,,,,,,0,2020-21,,
401268495,2020-12-13,Final,UNC Greensboro,Norfolk State,64,47,,,,,,0,2020-21,,
401269193,2020-12-13,Final,Boise State,Weber State,70,59,,,,,,0,2020-21,,
401268841,2020-12-13,Final,Binghamton,Youngstown State,65,79,,,,,,0,2020-21,,
401262713,2020-12-14,Final,San Diego,Nevada,72,79,,,,,,0,2020-21,,
401269386,2020-12-14,Final,Colorado State,Northern Arizona,91,52,,,,,,0,2020-21,,
401258399,2020-12-14,Final,Morehead State,Eastern Kentucky,75,62,,,,,,0,2020-21,,
401269196,2020-12-14,Final,George Washington,William & Mary,84,85,,,,,,0,2020-21,,
401263327,2020-12-14,Final,Maryland,Rutgers,60,74,,,,,,0,2020-21,,
401262401,2020-12-14,Final,Colorado,Northern Colorado,81,45,,,,,,0,2020-21,,
401254985,2020-12-14,Final,Creighton,Marquette,84,89,,,,,,0,2020-21,,
401257951,2020-12-14,Final,Radford,Longwood,67,66,,,,,,0,2020-21,,
401264241,2020-12-15,Final,Tulsa,Wichita State,65,69,,,,,,0,2020-21,,
401262525,2020-12-15,Final,Davidson,Charlotte,52,63,,,,,,0,2020-21,,
401255054,2020-12-15,Final,Louisiana Tech,Jackson State,85,58,,,,,,0,2020-21,,
401257928,2020-12-15,Final,Alabama,Furman,83,80,,,,,,0,2020-21,,
401259315,2020-12-15,Final,Saint Mary's,Eastern Washington,80,75,,,,,,0,2020-21,,
401261740,2020-12-15,Final,Virginia Commonwealth,Western Carolina,93,68,,,,,,0,2020-21,,
401258419,2020-12-15,Final,Evansville,Southeast Missouri State,66,63,,,,,,0,2020-21,,
401266892,2020-12-15,Final,Monmouth,Hofstra,88,96,,,,,,0,2020-21,,
401262672,2020-12-15,Final,Akron,St. Bonaventure,74,81,,,,,,1,2020-21,,
401253505,2020-12-15,Final,Texas State,Texas A&M-Corpus Christi,51,46,,,,,,0,2020-21,,
401257061,2020-12-15,Final,Lamar,Southern Miss,63,66,,,,,,0,2020-21,,
401258876,2020-12-15,Final,Tennessee,Appalachian St,79,38,,,,,,0,2020-21,,
401260174,2020-12-15,Final,Virginia Tech,Clemson,66,60,,,,,,0,2020-21,,
401258898,2020-12-15,Final,Illinois State,Chicago State,91,62,,,,,,0,2020-21,,
401262161,2020-12-15,Final,Stetson,Florida Atlantic,78,69,,,,,,0,2020-21,,
401253832,2020-12-15,Final,Iowa State,Kansas State,65,74,,,,,,0,2020-21,,
401269692,2020-12-15,Final,East Tennessee State,Gardner-Webb,65,60,,,,,,0,2020-21,,
401257616,2020-12-15,Final,Texas A&M,Southeastern Louisiana,69,52,,,,,,0,2020-21,,
401266747,2020-12-15,Final,Austin Peay,Florida A&M,70,76,,,,,,0,2020-21,,
401263328,2020-12-15,Final,Illinois,Minnesota,92,65,,,,,,0,2020-21,,
401264576,2020-12-15,Final,North Texas,Arkansas-Pine Bluff,81,56,,,,,,0,2020-21,,
401269392,2020-12-15,Final,Wisconsin,Loyola Chicago,77,63,,,,,,0,2020-21,,
401257624,2020-12-15,Final,Wofford,Coastal Carolina,88,77,,,,,,0,2020-21,,
401257952,2020-12-15,Final,Radford,Longwood,62,53,,,,,,0,2020-21,,
401262413,2020-12-15,Final,Liberty,South Carolina State,82,52,,,,,,0,2020-21,,
401253306,2020-12-15,Final,Saint Louis,Indiana State,78,59,,,,,,0,2020-21,,
401264400,2020-12-15,Final,Auburn,Texas Southern,80,63,,,,,,0,2020-21,,
401263092,2020-12-15,Final,Louisiana,New Orleans,73,63,,,,,,0,2020-21,,
401263329,2020-12-16,Final,Purdue,Ohio State,67,60,,,,,,0,2020-21,,
401255698,2020-12-16,Final,Cal Poly,San Diego,61,70,,,,,,0,2020-21,,
401270119,2020-12-16,Final,Oklahoma,Oral Roberts,79,65,,,,,,0,2020-21,,
401259555,2020-12-16,Final,Florida Gulf Coast,Florida International,69,85,,,,,,0,2020-21,,
401259552,2020-12-16,Final,Texas,Sam Houston State,79,63,,,,,,0,2020-21,,
401254106,2020-12-16,Final,Chattanooga,UNC Asheville,69,66,,,,,,0,2020-21,,
401254702,2020-12-16,Final,UAB,Southern,88,46,,,,,,0,2020-21,,
401264403,2020-12-16,Final,Oregon State,UTSA,73,61,,,,,,0,2020-21,,
401262180,2020-12-16,Final,Sacred Heart,Long Island,55,75,,,,,,0,2020-21,,
401260703,2020-12-16,Final,Vanderbilt,Richmond,67,78,,,,,,0,2020-21,,
401264244,2020-12-16,Final,Tulane,Memphis,74,80,,,,,,0,2020-21,,
401264242,2020-12-16,Final,Cincinnati,South Florida,71,74,,,,,,0,2020-21,,
401259025,2020-12-16,Final,Georgia State,Mercer,88,81,,,,,,0,2020-21,,
401268226,2020-12-16,Final,La Salle,Massachusetts,66,85,,,,,,0,2020-21,,
401262120,2020-12-16,Final,Washington,Montana,58,66,,,,,,0,2020-21,,
401264243,2020-12-16,Final,Southern Methodist,East Carolina,70,55,,,,,,0,2020-21,,
401269679,2020-12-16,Final,Syracuse,Northeastern,62,56,,,,,,0,2020-21,,
401262402,2020-12-16,Final,Denver,Northern Colorado,75,83,,,,,,0,2020-21,,
401260178,2020-12-16,Final,Miami (FL),Pittsburgh,55,70,,,,,,0,2020-21,,
401260176,2020-12-16,Final,Notre Dame,Duke,65,75,,,,,,0,2020-21,,
401253493,2020-12-16,Final,Troy,Samford,79,71,,,,,,0,2020-21,,
401257493,2020-12-16,Final,Belmont,Kennesaw State,64,53,,,,,,0,2020-21,,
401254987,2020-12-16,Final,Villanova,Butler,85,66,,,,,,0,2020-21,,
401257602,2020-12-16,Final,Marshall,Toledo,87,96,,,,,,0,2020-21,,
401258871,2020-12-16,Final,Mississippi State,Central Arkansas,81,65,,,,,,0,2020-21,,
401253833,2020-12-16,Final,Oklahoma State,Texas Christian,76,77,,,,,,0,2020-21,,
401269973,2020-12-16,Final,Bryant,Wagner,74,62,,,,,,0,2020-21,,
401258409,2020-12-16,Final,Jacksonville State,Tennessee Tech,74,50,,,,,,0,2020-21,,
401262154,2020-12-16,Final,Elon,Campbell,66,56,,,,,,0,2020-21,,
401262152,2020-12-17,Final,Drexel,Saint Joseph's,81,77,,,,,,0,2020-21,,
401262175,2020-12-17,Final,Sacred Heart,Long Island,87,72,,,,,,0,2020-21,,
401254988,2020-12-17,Final,St. John's,Creighton,76,94,,,,,,0,2020-21,,
401253834,2020-12-17,Final,Texas Tech,Kansas,57,58,,,,,,0,2020-21,,
401255766,2020-12-17,Final,Southern Utah,Utah Tech,85,78,,,,,,0,2020-21,,
401269974,2020-12-17,Final,Bryant,Wagner,81,75,,,,,,0,2020-21,,
401264465,2020-12-17,Final,Coastal Carolina,Delaware State,99,73,,,,,,0,2020-21,,
401254676,2020-12-17,Final,Bradley,Jackson State,83,60,,,,,,0,2020-21,,
401261651,2020-12-17,Final,Loyola Marymount,UC Irvine,51,48,,,,,,0,2020-21,,
401254990,2020-12-17,Final,Marquette,Seton Hall,63,70,,,,,,0,2020-21,,
401259310,2020-12-18,Final,Norfolk State,UNC Wilmington,72,80,,,,,,0,2020-21,,
401261637,2020-12-18,Final,San Diego State,Brigham Young,62,72,,,,,,0,2020-21,,
401261852,2020-12-18,Final,Niagara,Fairfield,68,51,,,,,,0,2020-21,,
401252580,2020-12-18,Final,Portland State,Weber State,66,94,,,,,,0,2020-21,,
401262556,2020-12-18,Final,Nevada,Air Force,74,57,,,,,,0,2020-21,,
401259004,2020-12-18,Final,Tennessee State,Belmont,63,88,,,,,,0,2020-21,,
401257599,2020-12-18,Final,Northern Illinois,Chicago State,64,54,,,,,,0,2020-21,,
401263274,2020-12-18,Final,Washington State,Montana State,82,54,,,,,,0,2020-21,,
401253835,2020-12-18,Final,West Virginia,Iowa State,70,65,,,,,,0,2020-21,,
401270473,2020-12-18,Final,Robert Morris,Bowling Green,65,85,,,,,,0,2020-21,,
401268842,2020-12-18,Final,Western Michigan,Central Michigan,76,61,,,,,,0,2020-21,,
401259538,2020-12-18,Final,Presbyterian,South Carolina State,62,56,,,,,,0,2020-21,,
401270123,2020-12-18,Final,South Dakota,Drake,57,75,,,,,,0,2020-21,,
401265912,2020-12-18,Final,Utah,Idaho,79,41,,,,,,0,2020-21,,
401270494,2020-12-18,Final,Loyola Chicago,Richmond,73,75,,,,,,1,2020-21,,
401261749,2020-12-18,Final,Gardner-Webb,VMI,88,77,,,,,,0,2020-21,,
401261853,2020-12-18,Final,Rider,Iona,56,70,,,,,,0,2020-21,,
401260575,2020-12-18,Final,Rhode Island,Davidson,58,67,,,,,,0,2020-21,,
401253507,2020-12-19,Final,Denver,Texas State,68,70,,,,,,0,2020-21,,
401254107,2020-12-19,Final,UAB,Chattanooga,66,69,,,,,,0,2020-21,,
401259595,2020-12-19,Final,Vanderbilt,Radford,59,50,,,,,,0,2020-21,,
401259316,2020-12-19,Final,Saint Mary's,Colorado State,53,33,,,,,,0,2020-21,,
401262867,2020-12-19,Final,Sam Houston State,Rice,82,69,,,,,,0,2020-21,,
401258481,2020-12-19,Final,UIC,Oakland,74,72,,,,,,0,2020-21,,
401270973,2020-12-19,Final,Purdue Fort Wayne,Cleveland State,61,63,,,,,,0,2020-21,,
401270407,2020-12-19,Final,Oregon,Portland,80,41,,,,,,0,2020-21,,
401255666,2020-12-19,Final,Gonzaga,Iowa,99,88,,,,,,1,2020-21,,
401261580,2020-12-19,Final,Tulane,Grambling State,77,65,,,,,,0,2020-21,,
401260040,2020-12-19,Final,Notre Dame,Purdue,78,88,,,,,,1,2020-21,,
401262083,2020-12-19,Final,Winthrop,Furman,87,71,,,,,,0,2020-21,,
401263081,2020-12-19,Final,Pepperdine,UC Santa Barbara,63,75,,,,,,0,2020-21,,
401270410,2020-12-19,Final,Ohio State,UCLA,77,70,,,,,,1,2020-21,,
401262077,2020-12-19,Final,Elon,UNC Greensboro,64,71,,,,,,0,2020-21,,
401261857,2020-12-19,Final,Niagara,Fairfield,81,61,,,,,,0,2020-21,,
401262872,2020-12-19,Final,Florida International,Georgia Southern,99,103,,,,,,0,2020-21,,
401252581,2020-12-19,Final,Northern Arizona,Eastern Washington,64,80,,,,,,0,2020-21,,
401262103,2020-12-19,Final,Georgia,Cincinnati,83,68,,,,,,0,2020-21,,
401262274,2020-12-19,Final,Fairleigh Dickinson,Drexel,68,85,,,,,,0,2020-21,,
401257573,2020-12-19,Final,East Carolina,James Madison,73,64,,,,,,0,2020-21,,
401260333,2020-12-19,Final,Florida State,UCF,74,86,,,,,,0,2020-21,,
401260035,2020-12-19,Final,La Salle,Delaware,71,61,,,,,,0,2020-21,,
401258463,2020-12-19,Final,Detroit Mercy,Wright State,70,93,,,,,,0,2020-21,,
